averageRating,vote_average,numVotes,vote_count,budget,revenue,runtime,genres,original_language,title,release_year
5.7,5.7,27249,317,15000000,17514980,84,"Mystery, Horror, Science Fiction",en,Disturbing Behavior,1998.0
7.0,6.924,34331,317,44000000,13681765,192,"Drama, History",en,Nixon,1995.0
5.9,5.448,31602,317,20000000,17807569,100,"Comedy, Drama, Romance",en,School for Scoundrels,2006.0
5.1,5.326,14774,316,30000000,251495,117,Horror,en,Dominion: Prequel to The Exorcist,2005.0
6.6,6.579,24820,316,80000000,10166502,132,"Action, History, War",en,The Great Raid,2005.0
6.3,5.937,14971,316,3200000,4267218,100,"Comedy, Drama",en,The Meddler,2016.0
7.7,7.432,20867,316,2000000,11000000,114,"Drama, History",en,The Devils,1971.0
6.2,5.767,24073,316,23000000,16123851,141,"Drama, Romance",en,Vanity Fair,2004.0
6.6,6.633,17524,316,15000000,30127963,115,Drama,en,When the Game Stands Tall,2014.0
7.0,6.837,25420,316,3600000,12014663,120,"Drama, Romance",it,I Am Love,2009.0
4.2,4.555,9872,316,5000000,1319566,91,"Science Fiction, Horror",en,The Recall,2017.0
5.3,5.506,2021,316,25496629,40924982,120,Comedy,fr,Would I Lie to You? 3,2012.0
7.0,6.81,28107,315,2500000,5842603,110,"Thriller, Crime, Romance, Drama",en,The Last Seduction,1994.0
6.2,6.075,22464,315,20000000,26877589,101,Thriller,en,Eye for an Eye,1996.0
6.7,6.932,23784,315,29000000,26385941,115,"Drama, Music",en,Center Stage,2000.0
3.4,4.687,10563,315,7000000,17062499,86,"Adventure, Animation, Comedy, Family",en,Norm of the North,2016.0
6.9,7.552,22443,315,1000000,34522221,129,Drama,en,Courageous,2011.0
6.6,6.486,22665,315,4000000,12121618,100,"Action, Crime, Thriller",en,Shaft,1971.0
7.4,7.03,21127,315,2500000,3000000,125,Western,en,Fort Apache,1948.0
5.4,5.424,21302,315,3000000,1829804,92,"Thriller, Drama",en,Poison Ivy,1992.0
5.8,6.242,9796,314,4500000,11774,103,"Adventure, Action",en,Falcon Rising,2014.0
6.4,6.89,4186,314,14000000,6667598,142,"Drama, Comedy, Romance, Crime",fr,Masquerade,2022.0
6.3,6.029,19404,314,20000000,11390479,124,"Crime, Drama, Mystery, Thriller",en,Jennifer Eight,1992.0
6.1,5.743,27520,313,40000000,22433915,108,"Crime, Drama, Mystery",en,City by the Sea,2002.0
6.2,6.214,16433,313,30000000,11146270,94,"Comedy, Romance",en,For Love or Money,1993.0
7.2,7.497,7601,313,1450000,368430,101,"Comedy, Drama",es,"Live Twice, Love Once",2019.0
6.9,7.196,20011,313,9000000,41590886,123,"Crime, Drama, Thriller",en,Set It Off,1996.0
6.5,6.1,21012,313,10000000,610986,101,"Drama, Thriller",en,The Ledge,2011.0
6.5,6.628,16658,313,12000000,11129057,102,"Drama, Romance",en,Falling in Love,1984.0
5.9,5.721,23188,312,26000000,8009329,89,"Adventure, Comedy, Action, Crime",en,The Chase,1994.0
6.6,6.417,24126,312,10000000,1045786,93,"Comedy, Drama",en,King of California,2007.0
5.2,5.231,29771,312,40000000,8479793,94,"Comedy, Adventure",en,Nothing but Trouble,1991.0
7.5,7.021,30682,312,2300000,10000000,104,"Drama, Comedy",en,The Last Detail,1973.0
6.8,7.069,55494,312,9100000,37707444,162,"Comedy, Thriller, Drama",hi,Om Shanti Om,2007.0
5.7,6.53,18290,312,30000000,68129518,131,"War, Action, Drama",ru,Stalingrad,2013.0
5.1,5.043,24157,312,16000000,50007546,114,"Comedy, Romance",en,The Women,2008.0
5.8,5.3,12645,312,10000000,4500,110,"Western, Drama",en,The Duel,2016.0
6.0,6.0,16651,311,500000,410129,76,"Horror, Thriller, Mystery",en,The Den,2013.0
6.2,5.815,31911,311,18000000,13500000,93,"Comedy, Crime",en,One Night at McCool's,2001.0
6.4,6.135,26454,311,25000000,9381260,93,"Comedy, Romance",en,Fierce Creatures,1997.0
7.1,6.6,30489,311,16000000,2849142,113,Drama,en,Things We Lost in the Fire,2007.0
4.9,5.638,12294,311,9000000,146863,97,"Action, Adventure, Thriller",en,Primal,2019.0
8.1,7.26,53400,311,10000000,15000000,178,"Adventure, Drama, Action, History",en,The Message,1976.0
7.2,6.576,30643,310,3000000,33946224,94,"Comedy, Drama, Romance",en,Strictly Ballroom,1992.0
7.1,6.679,22537,310,10000000,9950133,107,"Comedy, Drama, Music",en,Kinky Boots,2005.0
6.7,6.74,18825,310,44000000,3484331,217,"Drama, Western, Romance",en,Heaven's Gate,1980.0
7.2,6.947,20582,310,1600000,5400000,103,Western,en,She Wore a Yellow Ribbon,1949.0
6.3,6.51,15275,310,5000000,12232628,107,"Action, Crime",en,Lone Wolf McQuade,1983.0
5.6,5.669,14011,310,5000000,12534817,104,Horror,en,Amityville II: The Possession,1982.0
6.9,6.689,36946,310,4000000,10400000,101,"Romance, Drama",en,The Cooler,2003.0
6.9,6.447,40306,309,28000000,41230799,109,"Comedy, Drama",en,Private Parts,1997.0
6.1,6.136,33121,309,31000000,56500758,103,"Family, Comedy",en,Rookie of the Year,1993.0
6.4,6.594,27196,308,13000000,16929123,99,"Drama, Romance",en,Crazy/Beautiful,2001.0
6.3,6.185,23743,308,13000000,11130889,104,"Science Fiction, Adventure, Comedy, Drama",en,The Astronaut Farmer,2007.0
6.5,6.565,12417,308,10000000,44460850,82,"Science Fiction, Family, Comedy, Animation",en,Recess: School's Out,2001.0
6.8,7.177,19287,308,12000000,7900000,167,Western,en,The Alamo,1960.0
5.0,6.9,9830,308,20000000,16549477,110,"Music, Drama",en,Battle of the Year,2013.0
7.6,7.5,25400,308,783000,9000000,142,Drama,el,Zorba the Greek,1964.0
5.5,5.383,13236,308,15000000,3020664,100,"Comedy, Music, War",en,Rock the Kasbah,2015.0
5.5,5.451,2497,308,13000000,11208529,87,"Comedy, Action",fr,30 Days Max,2020.0
7.9,7.823,20961,308,3400000,712229,89,"Documentary, Animation",da,Flee,2021.0
7.9,7.554,28221,307,575375,684200,95,"Comedy, Romance",en,My Man Godfrey,1936.0
6.4,6.27,20622,307,400000,6900000,90,"Drama, Science Fiction, Comedy",en,A Boy and His Dog,1975.0
7.4,6.969,35120,307,5000000,13269963,135,"Drama, Mystery, Romance",en,Lone Star,1996.0
6.1,6.039,18813,307,12000000,37170057,92,"Thriller, Crime",en,Raising Cain,1992.0
6.4,6.761,8382,307,13000000,4463059,130,"Action, Thriller",ru,Metro,2013.0
6.7,7.5,11132,307,5000000,22525668,108,"Drama, History",en,"Paul, Apostle of Christ",2018.0
6.1,5.95,25622,307,15000000,12000000,92,"Crime, Thriller",en,Knockaround Guys,2001.0
6.7,6.475,29034,306,125000,3242802,90,Comedy,en,Your Sister's Sister,2011.0
7.3,7.0,24782,306,4500000,1500000,123,"Drama, War, Thriller",en,Salvador,1986.0
7.4,6.925,44055,306,1700000,44763181,130,"Drama, Thriller",en,In the Bedroom,2001.0
6.3,5.954,16732,306,1700000,95384,95,"Science Fiction, Comedy, Horror",en,Psycho Goreman,2020.0
8.2,7.515,94285,305,7700000,160000000,154,"Drama, Comedy, Romance",hi,Zindagi Na Milegi Dobara,2011.0
6.4,6.289,17822,305,3000000,7282851,97,"Action, Horror, Science Fiction, Thriller",en,Phantasm II,1988.0
7.8,7.7,20205,305,3600000,3000000,108,Drama,en,The Children's Hour,1961.0
5.1,5.4,15557,305,6000000,20543,100,Comedy,en,Van Wilder: Freshman Year,2009.0
6.0,5.454,3456,305,4141459,201607,87,Drama,fr,17 Girls,2011.0
5.2,5.169,17784,305,37665000,14655628,113,"Drama, Thriller, Crime, Mystery",en,Freedomland,2006.0
6.1,5.818,25992,305,1500000,173066,86,"Comedy, Horror, Fantasy",en,My Name Is Bruce,2007.0
7.1,6.747,29002,305,600000,4000000,99,"Comedy, Drama",en,Human Traffic,1999.0
7.3,6.811,22025,304,10000000,10400000,93,Drama,en,Interiors,1978.0
7.6,7.25,24502,304,151000,557000,83,"Crime, Drama",en,The Public Enemy,1931.0
6.4,6.2,28060,304,8500000,188126,98,"Horror, Science Fiction, Music",en,Repo! The Genetic Opera,2008.0
6.3,6.438,11754,304,3200000,179590,102,"Romance, Comedy, Drama",en,The Ramen Girl,2008.0
4.8,4.87,13356,304,5000000,9617,94,"Western, Horror, Thriller",en,From Dusk Till Dawn 3: The Hangman's Daughter,1999.0
6.2,6.235,17673,304,3896000,490000,91,"Horror, Fantasy",fi,Hatching,2022.0
6.4,6.219,22344,303,1500000,418961,96,"Action, Crime, Drama, Thriller",en,Killing Zoe,1993.0
4.9,5.226,17281,303,35000000,44000000,91,"Action, Adventure, Thriller",en,Knock Off,1998.0
5.6,5.937,19502,303,20000000,17432163,101,"Comedy, Romance",en,A Guy Thing,2003.0
5.0,6.05,9550,303,20000000,29170410,90,"Animation, Fantasy, Action, Science Fiction",en,Yu-Gi-Oh! The Movie,2004.0
6.1,6.29,16228,303,3800000,2725258,121,"Adventure, Action, Comedy, Western, Thriller",ja,Sukiyaki Western Django,2007.0
3.2,7.214,1248,302,39307171,37070177,120,Drama,pt,The Ten Commandments: The Movie,2016.0
5.9,5.7,22189,302,12000000,204940,108,"Crime, Comedy",en,Henry's Crime,2010.0
6.8,6.485,13164,302,19000000,23550000,130,Drama,fr,Paris,2008.0
2.6,4.997,7462,302,8500000,130493,89,"Thriller, Horror",en,The Requin,2022.0
6.3,6.207,21800,302,50000000,10541523,114,"Action, Drama, Thriller",en,Mad City,1997.0
6.6,6.533,20663,302,21000000,12136938,109,"Action, Crime, Thriller",en,Judgment Night,1993.0
7.7,7.118,17751,302,385907,1750000,197,"Drama, History",en,Intolerance: Love's Struggle Throughout the Ages,1916.0
3.3,5.958,6141,301,20000000,52169,100,"Action, Thriller, Crime",en,Fortress,2021.0
5.2,5.518,14071,301,45000000,16809014,103,"Comedy, Family",en,Rebound,2005.0
7.3,7.148,18159,301,300000,2750275,88,"Drama, Comedy",de,A Coffee in Berlin,2012.0
7.2,7.804,16063,301,5883687,52946454,121,"Action, Crime",ko,The Outlaws,2017.0
6.0,5.631,18522,301,20000000,96008,91,"Comedy, Crime",en,The Maiden Heist,2009.0
4.1,4.231,9546,301,26000000,24487,100,"Romance, Comedy",en,Accidental Love,2015.0
5.3,5.4,22473,301,13000000,8946237,96,"Comedy, Crime, Horror",en,Teaching Mrs. Tingle,1999.0
6.3,5.955,18949,300,3500000,1138322,97,"Horror, Thriller, Mystery",en,Surveillance,2008.0
5.5,5.5,15299,300,13000000,4619014,78,"Comedy, Fantasy",en,Joe's Apartment,1996.0
4.8,5.108,12850,300,2000000,58510,89,"Horror, Thriller",es,Aftershock,2012.0
4.5,4.572,25374,300,15000000,146741,102,"Action, Comedy",en,Postal,2007.0
7.1,6.9,23279,300,3000000,3221568,100,"Comedy, Drama, Romance",en,Barfly,1987.0
7.6,7.336,26352,299,1950000,4460000,132,"Adventure, Drama, History",en,Mutiny on the Bounty,1935.0
7.2,6.916,26253,299,14200000,674918,139,Drama,da,Manderlay,2005.0
6.0,6.339,11906,299,21000000,8329799,112,"Crime, Drama, Mystery, Thriller",en,Bordertown,2007.0
7.2,6.755,10904,299,7000000,11311521,90,Comedy,fr,The Gilded Cage,2013.0
6.7,6.462,24187,299,4000000,973613,101,Fantasy,en,MirrorMask,2005.0
6.6,6.4,25150,298,4015000,31063038,94,"Comedy, Mystery, Thriller",en,High Anxiety,1977.0
5.6,5.676,11793,298,12000000,60273173,100,Thriller,en,The Perfect Guy,2015.0
5.8,5.841,17046,298,700000,1271556,90,"Adventure, Drama, Horror",en,Black Water,2007.0
7.6,7.537,51550,298,6663555,13311117,185,"Drama, Romance",hi,Devdas,2002.0
6.9,6.678,33835,298,5000000,6157157,97,Comedy,en,UHF,1989.0
7.1,6.926,14744,297,8000000,2455027,121,"Drama, Adventure",en,Lean on Pete,2018.0
7.4,7.01,22811,297,8000000,18948425,112,Drama,en,Akeelah and the Bee,2006.0
5.5,5.608,12459,297,66190000,2602149,105,"Thriller, Action",en,Renegades,2017.0
4.8,5.091,20052,297,75000000,5409517,93,"Adventure, Fantasy, Animation, Comedy, Science Fiction",en,Monkeybone,2001.0
4.7,4.856,20857,296,23000000,22844291,121,"Comedy, Drama, Romance",en,Dr. T & the Women,2000.0
5.4,5.818,6989,296,13500000,40075446,90,"Animation, Adventure, Comedy, Family",de,Robinson Crusoe,2016.0
7.4,7.196,20378,296,3100000,1024575,72,"Drama, Fantasy, Family",fr,Petite Maman,2021.0
6.1,5.757,23416,296,107000000,25819961,137,"History, War, Drama",en,The Alamo,2004.0
7.4,7.025,24521,296,1683000,5086000,113,"Crime, Drama, Romance, Thriller",en,The Postman Always Rings Twice,1946.0
6.3,6.324,15116,296,10000000,7840873,100,"Family, Science Fiction, Action",en,D.A.R.Y.L.,1985.0
4.8,5.161,11847,295,500000,110834,80,"Drama, Horror, Thriller",en,Ratter,2015.0
6.7,6.9,14433,295,8000000,6177725,88,Action,cn,Flash Point,2007.0
7.1,6.675,30660,295,17000000,29712172,136,"Drama, Comedy",en,The World According to Garp,1982.0
7.5,7.881,10206,294,9850000,1756552,95,"Animation, Adventure, Mystery",fr,The Summit of the Gods,2021.0
5.7,5.867,23134,294,8000000,105983,122,"Drama, Thriller",en,The Million Dollar Hotel,2000.0
6.7,6.811,8539,294,300000,4588899,101,"Horror, Drama, Fantasy",es,The House at the End of Time,2013.0
7.5,7.3,23669,294,1678000,3430000,106,"Romance, Thriller, Mystery",en,Dark Passage,1947.0
6.3,6.07,21719,294,24000000,22300000,87,"Family, Science Fiction, Fantasy, Comedy",en,Muppets from Space,1999.0
7.3,7.0,19510,293,12000000,20101247,171,"Drama, Romance",en,Tess,1979.0
5.5,5.9,14659,293,10000000,194243,83,"Action, Crime, Drama, Thriller",en,Ninja,2009.0
4.0,4.439,14647,293,3500000,2341309,89,"Action, Adventure, Comedy",en,Double Dragon,1994.0
6.8,6.609,17420,293,175000,7137503,84,"Comedy, Romance",en,She's Gotta Have It,1986.0
6.8,6.633,17618,293,2200000,282358,121,Drama,hu,White God,2014.0
7.1,7.252,11874,292,9620000,53165427,140,"Action, Thriller",ko,The Age of Shadows,2016.0
7.2,6.933,32212,292,3000000,9879971,94,"Crime, Drama",tn,Tsotsi,2005.0
6.4,5.962,17050,292,2000000,1215691,107,Drama,en,Certain Women,2016.0
5.6,5.717,29530,292,25000000,30626182,105,Comedy,en,Major League II,1994.0
6.6,6.39,28679,292,16000000,18928871,100,"Drama, Thriller",en,A Mighty Heart,2007.0
6.1,5.776,22288,292,15000000,70687344,115,"Action, Adventure, Comedy",en,Any Which Way You Can,1980.0
6.2,5.957,21924,292,38000000,17380126,118,"Drama, Thriller",en,Extreme Measures,1996.0
7.3,6.861,26406,292,35000000,40382659,195,"Drama, History, Romance",en,Reds,1981.0
6.6,7.662,10966,291,3500000,4944386,130,"Drama, Action, War",ru,Balkan Line,2019.0
5.3,5.311,16875,291,25000000,4165675,99,"Drama, Action, Thriller",en,Edison,2005.0
6.2,6.5,71100,291,18000000,62000000,141,"Romance, Comedy, Action",hi,Chennai Express,2013.0
5.4,5.51,12401,291,25530000,20080020,95,"Adventure, Family",en,Flipper,1996.0
7.7,7.167,31861,290,2000000,21750000,124,"Drama, War",en,The Caine Mutiny,1954.0
6.9,6.529,28453,290,11000000,11439193,97,"Comedy, Crime, Drama",en,The Ref,1994.0
6.2,6.103,21555,290,5000000,346592,97,"Comedy, Drama, Romance",en,Meet Bill,2007.0
8.1,7.503,92665,290,4437508,2804874,151,"Drama, Romance, Comedy",hi,Barfi!,2012.0
5.9,6.106,19204,289,7000000,79666653,123,"Action, Drama, Thriller",en,Earthquake,1974.0
6.6,6.479,14958,289,11000000,1428004,105,Drama,en,Louder Than Bombs,2015.0
6.2,6.149,15817,289,850000,25000000,78,"Animation, Comedy, Drama",en,Fritz the Cat,1972.0
6.3,6.803,3719,289,25900000,11131254,126,"Music, Comedy, Drama",fr,Aline,2020.0
6.9,6.58,3430,288,6150000,5788176,117,"Comedy, Drama",it,A Whole Life Ahead,2008.0
6.9,6.564,15296,288,2100000,282382,102,Drama,fr,Things to Come,2016.0
6.8,6.333,23920,288,15000000,6284090,112,"Mystery, Drama, Comedy",en,Six Degrees of Separation,1993.0
7.2,7.076,8613,288,7075038,9868942,140,"Adventure, Drama, History, Thriller",ru,The Spacewalker,2017.0
5.8,5.784,16531,287,47000000,12379402,104,"Drama, Horror, Thriller",en,Mary Reilly,1996.0
7.5,6.941,15864,287,4000000,7537453,159,"Crime, Drama, Mystery",ru,12,2007.0
6.6,6.237,25866,287,3319355,13200000,116,"Comedy, Romance",en,Gigi,1958.0
6.9,6.704,23208,287,6500000,51079064,114,"Comedy, Crime, Romance, Thriller",en,Silver Streak,1976.0
7.1,6.946,24195,287,10000000,35600000,131,"Drama, Thriller",en,Silkwood,1983.0
6.6,6.406,16592,287,30000000,29413900,123,"Drama, History",en,Luther,2003.0
5.3,5.306,19570,286,29000000,16930185,100,"Comedy, Romance",en,Serving Sara,2002.0
8.1,7.205,91099,286,6300000,40000000,148,Drama,hi,Chak De! India,2007.0
7.0,6.58,33172,286,18000000,676698,103,"Crime, Drama, Mystery, Thriller",en,The Salton Sea,2002.0
7.0,6.64,27720,286,8000000,2500000,98,"Crime, Drama, Thriller",en,Red Rock West,1993.0
6.9,6.78,24689,286,25000000,13071518,128,"Mystery, Crime, Drama",en,Clockers,1995.0
6.0,5.589,21062,286,40000000,14942422,101,"Crime, Thriller, Drama",en,Kiss of Death,1995.0
5.8,5.544,22090,286,27000000,13000000,99,"Crime, Thriller",en,Suspect Zero,2004.0
6.1,6.234,21454,286,1200000,3109904,90,"Horror, Comedy",en,Night of the Demons,1988.0
6.0,6.049,25879,285,50000000,58900031,96,"Comedy, Drama, Romance",en,The Story of Us,1999.0
7.0,6.923,22259,285,658000,23800000,88,"Horror, Crime",en,House of Wax,1953.0
6.4,6.086,7274,285,9700000,154701,99,"Romance, Drama, Comedy",fr,Gemma Bovery,2014.0
6.9,6.581,27371,285,13000000,18428904,114,"Comedy, Drama, Music, Romance",en,The Fabulous Baker Boys,1989.0
7.0,6.8,18285,285,200000,2000000,81,"Horror, Mystery",en,The Pit and the Pendulum,1961.0
5.8,6.337,5397,285,6000000,769028,85,"Animation, Adventure, Comedy, Family",en,Ooops! Noah Is Gone...,2015.0
6.9,7.007,15533,285,50000,24963,90,"Drama, Thriller",ko,The Isle,2000.0
6.2,5.954,20590,285,20000000,27058304,96,"Comedy, Drama",en,Guarding Tess,1994.0
5.1,5.175,19403,285,51000000,36911617,101,"Comedy, Romance",en,The Bachelor,1999.0
6.6,6.674,9318,285,3328289,2407571,107,"Drama, Thriller, Crime",es,Eye for an Eye,2019.0
7.1,6.677,24398,285,6000000,1317657,115,"Romance, Drama",en,The Year of Living Dangerously,1982.0
5.9,5.824,15617,284,10000000,1034589,99,Thriller,en,Phantom,2013.0
7.6,7.491,21717,284,625000,42432803,105,Drama,en,"To Sir, with Love",1967.0
6.1,6.072,21262,284,22000000,8564586,100,"Horror, Drama, Thriller",en,Willard,2003.0
6.0,5.803,22411,284,15000000,46905889,111,"Comedy, Drama, Romance",en,The Object of My Affection,1998.0
5.6,5.595,20791,284,220000,3600000,77,Horror,en,The Slumber Party Massacre,1982.0
6.1,5.853,20978,283,25000000,129706,118,"Thriller, Action, Drama",en,Bunraku,2010.0
6.2,5.973,11746,283,6000000,1020921,92,Drama,en,5 Flights Up,2014.0
6.0,5.724,26845,283,32000000,5914908,108,"Drama, War, Thriller, Mystery",en,The Good German,2006.0
6.7,6.677,24943,283,42000000,41083864,126,"Comedy, Drama, Romance",en,The Mirror Has Two Faces,1996.0
6.3,6.323,11975,283,20000000,70700000,92,"Horror, Thriller",ja,Ju-on: The Grudge 2,2003.0
6.1,5.993,17464,283,6000000,14278900,100,"Adventure, Comedy, Drama, Family",en,The Wizard,1989.0
6.6,6.408,24111,283,5000000,34251525,111,Music,en,Tommy,1975.0
6.4,6.582,14038,282,8000000,8826094,107,"Action, Science Fiction",pl,Avalon,2001.0
7.4,7.064,26442,282,15000000,39100000,118,"Drama, Music, History",en,What's Love Got to Do with It,1993.0
6.6,6.544,7068,282,10300000,47748,120,"Drama, Romance",fr,From the Land of the Moon,2016.0
5.1,5.89,11319,282,5000000,459051,102,"History, Drama",en,Tesla,2020.0
7.2,7.151,21283,282,12000000,25333333,160,"Comedy, Adventure",en,The Great Race,1965.0
7.1,6.64,27074,282,1000000,5457664,97,Drama,en,Frozen River,2008.0
7.1,6.897,19597,281,5000000,40356000,126,"Adventure, Family",en,Swiss Family Robinson,1960.0
6.8,6.863,16239,281,23934823,2078370,119,"War, Action, Drama, History",en,Danger Close: The Battle of Long Tan,2019.0
6.8,6.279,23429,281,12000000,1790061,111,"Drama, Romance",en,Ondine,2009.0
5.4,5.347,18605,281,30000000,17129026,110,"Science Fiction, Action, Crime",en,Freejack,1992.0
8.2,7.253,105088,281,2900000,4800000,189,Drama,hi,Swades,2004.0
6.5,6.566,2560,281,6837995,6294941,90,Comedy,fr,A Good Doctor,2019.0
6.6,6.293,20659,280,2000000,4389334,95,"Horror, Fantasy",en,The Company of Wolves,1984.0
5.4,6.0,13064,280,26000000,21949234,90,"Comedy, Family",en,Unaccompanied Minors,2006.0
7.1,7.259,13788,280,4000000,154120,131,"Drama, Crime, Action",zh,A Touch of Sin,2013.0
5.2,5.25,15628,280,26000000,38793283,94,"Adventure, Family, Science Fiction, Thriller",en,Clockstoppers,2002.0
4.7,5.45,13032,280,2000000,2260622,85,"Comedy, Horror",en,Leprechaun 2,1994.0
4.8,5.839,8385,279,40000000,28972508,89,"Family, Fantasy, Comedy",en,Shorts,2009.0
6.7,6.253,31280,279,65000000,52100000,143,Drama,en,Primary Colors,1998.0
5.3,4.991,15598,279,15000000,6414729,89,"Comedy, Drama",en,Post Grad,2009.0
7.1,6.839,20872,279,200000,1192655,81,Drama,en,Wendy and Lucy,2008.0
7.1,6.91,20603,279,4000000,5377643,90,"Drama, Fantasy",en,Orlando,1992.0
7.1,7.007,18195,279,2100000,2000000,130,"Comedy, Romance",en,Love in the Afternoon,1957.0
6.6,6.183,25381,279,15000000,12150301,118,"Crime, Drama, Thriller, Action",en,Dark Blue,2002.0
5.2,5.594,11369,279,18000000,16951702,92,"Family, Action, Adventure",en,Catch That Kid,2004.0
5.0,5.695,13399,279,6500000,33759266,98,Comedy,en,Porky's II: The Next Day,1983.0
6.4,5.991,5571,279,4340000,2329813,74,"Comedy, Drama",fr,Incredible But True,2022.0
6.4,6.95,6028,279,6000000,585333,87,"Crime, Drama, Family",en,Benji,2018.0
